Id,comment,sentiment_score,sentiment_label,key_phrases,Instruction_Clarity,Instructor_Enthusiasm,Grading_Fairness,Content_Quality,Instructor_Accessibility
90863,"Martichuski is hands down one of the funniest professors I have ever had. She works hard to make class fun and interesting. One of the few lecture hall classes I actually enjoyed going to. However, make sure you read the textbook! Tests are multiple choice but definitely difficult. ",4,positive,"['martichuski hands funniest professors', 'martichuski hands funniest professors works hard make class fun interesting', 'martichuski hands funniest professors works hard make class fun']",4,4,3,5,4
90863,"Dr. Martichuski obviously knows her stuff, but she is definitely the most condescending professor that I have had. If you don't understand something the first time, be prepared to be ridiculed publicly in front of the entire class. ",1,negative,"['dr martichuski obviously knows stuff definitely condescending professor', 'dr martichuski obviously knows stuff definitely condescending professor don understand', 'martichuski obviously knows stuff definitely condescending professor']",2,1,1,1,1
90863,"I thought Dr. Martichuski was incredibly fair, and worked hard to help students with the very fast paced summer course.  Though the course is challenging, you feel like she does she can to help you 'Get' the material.",3,neutral,"['dr martichuski incredibly fair worked hard help students fast paced', 'dr martichuski incredibly fair worked hard help students', 'martichuski incredibly fair worked hard help students fast paced summer']",3,3,3,3,4
90863,I loved her class but don't expect to do well. You HAVE to do all the work and read EVERYTHING she tells you to. Her tests are extremely specific and rely heavily on the book. Go and see her at office hours though. I got a D on the first test and then went to talk to her and she dropped the grade cause I got B's on the last three tests.,3,neutral,"['loved class don expect work read tells tests extremely', 'loved class don expect work read tells tests extremely specific', 'loved class don expect work read tells tests']",3,4,3,3,4
90863,"Diane is incredible smart and knows statistics. However, She sometimes goes too fast so don't expect to just go to class and get it. YOU have to work to get the grade you want- READ THE BOOK. However, if you go to Diane's office and talk to her shes super helpful and is reasonable at adjusting test grades! Just go talk to her!!!!!",4,positive,"['diane office talk shes super helpful reasonable adjusting test grades', 'don expect just class work grade want read book diane', 'expect just class work grade want read book diane']",4,4,5,4,5
90863,Don't waste  your time.,1,negative,"['don waste time', 'waste time', 'don waste']",1,1,1,1,1
90863,"I absolutely LOVE Dr. Martichuski, such a wonderful person. She really wants her students to succeed and makes class as interesting as possible considering it's statistics. The class itself is not easy but she is fully aware of that and does what she can to help. All attendance is extra credit so go to class and pay attention and you will do fine",5,positive,"['absolutely love dr martichuski wonderful person really wants students', 'absolutely love dr martichuski wonderful person really wants students succeed', 'dr martichuski wonderful person really wants students']",5,5,5,5,5
90863,Her class is incredibly hard. She doesn't give any of her students opportunities to do well. She's very adamant on people dropping her class if they do poorly. You have no time to complete her HARD tests.,2,negative,"['class incredibly hard doesn students', 'class incredibly hard doesn students opportunities adamant people dropping class', 'class incredibly hard doesn students opportunities adamant']",2,2,1,2,2
90863,"Her tests are fill-in-blank and problems ONLY, and far too little time (45 questions/problems in 90 mins!) to be  fair. I studied hard for 6+ days on the first test, watched the lectures several times, understood it well & did all the homework. If you need more processing time on tests, RUN AWAY. Sad, because I actually enjoyed the material!",2,negative,"['hard days test watched lectures times understood', 'hard days test watched lectures', 'studied hard days test watched lectures times']",2,2,2,2,2
90863,This class is easy to get a B if you pay attention in class. you need to read to get an A. She shows a lot of The Big Bang Theory and other funny videos in class. Go to her office after a test to make sure there aren't more than one correct answer though. Free points at the end.,4,positive,"['big bang theory funny videos class office test make sure', 'big bang theory funny videos class office test', 'big bang theory funny videos class']",4,5,5,5,5
90863,"She knows the material inside and out but is terrible at explaining it. Slides are incomplete and jump around, and concepts on tests are impossible to study for and don't follow lecture. First 2 tests and final are incredibly difficult, 3rd test is ok. Tests barely fit time given so if you're a slower test taker you're going to run out of time.",2,negative,"['lecture tests final incredibly difficult', 'lecture tests final incredibly difficult 3rd test ok', 'lecture tests final incredibly difficult 3rd']",3,2,1,2,2
90863,Dr. Martichuski enjoys filling her lectures with examples that explain very easy concepts and quickly skims over the complex material. Attendance gives you extra credit and she puts these examples on the exams. She also puts very specific details from the textbook onto the tests. If you want an A you will have to read the book.,4,positive,"['dr martichuski enjoys filling lectures examples explain easy concepts', 'dr martichuski enjoys filling lectures examples explain easy concepts quickly', 'dr martichuski enjoys filling lectures examples']",5,4,5,4,4
90863,"Great professor. Wonderful examples, made all of the concepts in statistics and methods so much easier to understand. I took the summer course and got an A. It was a lot of work, but she's fair with her grading and is a great speaker. The lab was nice as well because we were allowed to have a 'cheat sheet' that had all of the commands for R.",5,positive,"['great professor', 'great professor wonderful', 'professor wonderful']",5,5,5,5,5
90863,Amazing! I love my general psych class. Diane creates outlines so that its much easier to take notes. She pauses at times to allow us to finish writing any notes down. She is very helpful!,5,positive,"['love general psych class diane creates outlines easier notes', 'amazing love general psych class diane creates outlines easier notes', 'love general psych class diane creates outlines easier notes pauses']",5,5,5,5,5
90863,"I really like Dr. Martichuski, but I feel like I have not learned anything new. My high school psychology class covered more information than she did.",3,neutral,"['dr martichuski feel like learned new high school psychology', 'dr martichuski feel like learned new high school psychology class', 'dr martichuski feel like learned new']",3,3,3,4,3
90863,"Terrible, DO NOT TAKE HER STATS SUMMER CLASS. WARNING. Homework is decent and class is fine, but exams are HARD. Studied too much, got a terrible grade.",1,negative,"['terrible stats summer class warning homework decent class fine exams', 'stats summer class warning homework decent class fine exams', 'stats summer class warning homework decent class fine exams hard']",1,1,1,1,1
90863,Tons of extra credit but exams are super hard and hard to get A's,3,neutral,"['tons extra credit exams super hard', 'tons extra credit exams super hard hard', 'extra credit exams super hard']",3,3,2,3,3
90863,"For a terrible class like statistics, she does a pretty good job at making it comprehensible and at times almost slightly interesting. If you really try, you will get a good grade. I ended up with an 82.7, but Martichuski rounded up to a B, which shows that she wants you to succeed. I also had her for gen psych, and she was AMAZING.",3,neutral,"['slightly interesting really try good grade ended 82 martichuski', 'slightly interesting really try good grade ended 82 martichuski rounded', 'interesting really try good grade ended 82 martichuski rounded']",3,3,3,4,3
90863,"Worst teacher I've had at CU. I've never met a professor that makes themselves less accessible than this woman. If she thinks threats, intimidation, and disinterest are ways to be a helpful resource, she's wrong. Do not take her stats class.",1,negative,"['professor makes accessible woman thinks threats intimidation disinterest ways helpful', 'professor makes accessible woman thinks threats intimidation disinterest', 'professor makes accessible woman thinks threats intimidation disinterest ways']",1,1,1,2,1
90863,She can't even explain the most basic material.,2,negative,"['explain basic material', 'basic material', 'explain basic']",3,2,2,2,2
90863,"She was a good professor, but she had some stupid quirks.  For example, she would persistently stop class to tell people to put their electronics away (including electronics) which was very disruptive.",3,neutral,"['good professor stupid quirks', 'good professor stupid quirks example persistently stop class tell people', 'professor stupid quirks']",3,3,3,3,3
90863,"Even though she offers EC, her exams are too hard and she will not throw out questions even if everybody gets them wrong. Essay questions. I study like 5 days in advance I get Bs on them. Good luck",2,negative,"['offers ec exams hard throw questions everybody gets wrong essay', 'offers ec exams hard throw questions everybody', 'ec exams hard throw questions everybody']",2,2,1,2,2
90863,There is this one kid in the class that ALWAYS asks questions. This is fine EXCEPT that the class has literally turned in to a 1-on-1 conversation between them that does not involve anyone else and usually takes up the majority of the class.,3,neutral,"['kid class asks questions fine class literally turned conversation', 'kid class asks questions fine class literally turned conversation does', 'kid class asks questions']",3,3,3,3,3
90863,"The actions of Dr. Martichuski prove how the academic system is truly unfair. She gave me a low grade on my final exam essay and when i asked her why she said it was because i only provided 4 answers to the question instead of 10. There was no indication on the exam of how many answers to give, she said i should have just assumed.I got a C for that",1,negative,"['actions dr martichuski prove academic truly unfair gave low grade', 'dr martichuski prove academic truly unfair gave', 'dr martichuski prove academic truly unfair gave low grade']",1,1,1,1,1
90863,"Great professor, sadly you really should go to her lectures to get an A.",4,positive,"['great professor sadly really lectures', 'great professor sadly', 'great professor sadly really']",4,5,4,4,4
90863,"Easy class, but the test questions were often vague.",3,neutral,"['easy class test questions vague', 'class test questions vague', 'easy class test questions']",2,3,4,3,3
90863,"I didn't put in much effort for this class and still got an A-. Didn't read. Make sure to get all the extra credit, attend lecture and recitation because she does take attendance through clickers every day. If you think a test question is unfair she will likely agree and give you points. Easy to do well and she will help you if you seek her help.",4,positive,"['lecture recitation does attendance clickers day think test question unfair', 'recitation does attendance clickers day think test question unfair', 'recitation does attendance clickers day think test question unfair likely']",4,4,4,4,5
90863,I was in the Libby RAP program and she was the best. You have reading assignments from the book that will help you a lot on the tests. She's extremely encouraging and has a lot of great stories and examples to help you remember the materials. She also loves when people come to office hours. I'd definitely recommend her!,5,positive,"['libby rap program best reading assignments book help lot tests', 'libby rap program best reading assignments book help', 'libby rap program best reading assignments book']",5,5,5,5,5
90863,"Going to class is very beneficial as she often puts questions on the test that you would only know from attending lecture. Her tests consist of 80% lecture and 20% book, but I've never opened the book and have gotten high grades on the test. It's pretty easy and not time consuming at all if you go to class.",4,positive,"['going class beneficial puts questions test know attending lecture tests', 'going class beneficial puts questions test know attending lecture', 'going class beneficial puts questions test know attending']",4,4,5,4,3
90863,Loved her!,5,positive,['loved'],5,5,5,5,5
90863,She traumatized me for LIFE when it came to statistics and research class! She is intimidating and the class was really tough. She does not seem to care for the students who tries really hard to do well in this class.,2,negative,"['statistics research class intimidating class really tough does care students', 'traumatized life came statistics research class intimidating class really tough', 'traumatized life came statistics research class intimidating class really']",2,2,1,2,2
90863,"I LOVED this class! She explained the material well and made the lectures very pleasurable. If you attend every class and recitation, pay attention, and get the 20 extra credit points that are available, you are bound to do well. Great class and I highly recommend her!",5,positive,"['loved class explained material lectures pleasurable attend class recitation', 'loved class explained material lectures pleasurable attend', 'loved class explained material lectures pleasurable attend class']",5,5,5,5,5
90863,"Yeah, not a huge fan. I got an A, but only because I got extra credit and didn't miss any classes or recitations. The tests suck enormously. There are so many vague and confusing questions. Bleh. But lectures are entertaining.",2,negative,"['recitations tests suck enormously vague confusing questions bleh lectures entertaining', 'classes recitations tests suck enormously vague confusing questions bleh lectures', 'didn miss classes recitations tests suck enormously vague confusing questions']",1,2,2,2,2
90863,"Diane is awesome!!!  She is always available to offer help and gives you everything you need to get an A in her classes.  If you don't get an A it's because you're lazy and incompetent.  She wants her students to succeed more than anything else, so she holds you to a high standard, but gives you everything you need to reach it.",5,positive,"['diane awesome available offer help gives need classes', 'diane awesome available offer help gives need classes don', 'diane awesome available offer help gives need classes don lazy']",5,5,5,5,5
90863,Great professor!!  First psychology class ever and loved it.  Love her enthusiasm for what she teaches..has great stories and makes everything clear.  Tests very easy as well!,5,positive,"['great professor psychology class loved', 'great professor psychology class', 'great professor psychology']",5,5,5,5,5
90863,"I got an A in this class and I still was baffled by the grades I would get on her tests. Her tests lack clarity to the point that they seem purposefully deceitful and hostile. I have no difficulty with hard tests, but I want questions that strays less into the realm of subjectivity.",2,negative,"['baffled grades tests tests lack clarity point purposefully deceitful hostile', 'grades tests tests lack clarity point purposefully deceitful hostile difficulty', 'grades tests tests lack clarity point purposefully deceitful hostile']",2,2,1,2,2
90863,"HATE this teacher. I took her for social and had to miss a test for an academic contest, and she made it SO difficult for me to take it early. Managed an A-. Year later in her stats class I had to miss a lot of class when a family member got a terminal illness. I got high grades on every test but I was going to fail based on attendance. Had to drop",1,negative,"['hate teacher took social miss test academic', 'hate teacher took social miss test', 'hate teacher took social miss test academic contest difficult early']",1,1,1,1,1
90863,Worst professor... EVER,1,negative,"['worst professor', 'professor', 'worst']",1,1,1,1,1
90863,"Just because she may not have a warm and fuzzy personality doesn't mean she's trying to trick you or make you fail.  She's very thorough in lecture.  Her tests are on EXACTLY what she covers in class.  She has tons of office hours.  Is she sugary-sweet&#63;  No.  But is she intelligent, quick witted, and enthusiastic about the material&#63;  Definitely.",4,positive,"['fuzzy personality doesn mean trying trick make fail thorough lecture', 'warm fuzzy personality doesn', 'just warm fuzzy personality doesn']",4,5,4,4,5
90863,diane if you are reading this i hope for the sake of your future students that you start to put in a little more effort as a professor.  You are a smart lady but did not provide a single shred of assistance every one of the 4 or 5 times i came up to you after class.  It seemed like you really just didnt care.,2,negative,"['start little effort professor smart lady did provide', 'students start little effort professor smart lady did provide', 'start little effort professor smart']",2,2,2,2,2
90863,"Great teacher, made this topic tolerable and even a little fun. Did not own book, but managed to do all the HW just fine, which means she explained the material in a practical way and provided all the info needed to learn. Pros are: fun, energetic, organized, fair, caring. CONS: Notes are light, concept tests are HARD and confusion. Tests feel 80's",4,positive,"['caring cons notes light concept tests hard', 'explained material practical way provided info needed learn pros fun', 'caring cons notes light concept tests']",4,5,4,5,5
90863,"Avoid at all costs, unless you are an over achiever.  I recieved two A's on exams, and because I never came to class, she felt the need to average them out with two D's.  She takes off way too many unneeded points if she feels you are doing too well, while not coming to her class.",1,negative,"['exams came class felt need average takes way unneeded points', 'average takes way unneeded points feels doing coming class', 'need average takes way unneeded points feels doing coming class']",1,1,1,1,1
90863,DO NOT TAKE THIS CLASS. She tries to trick you on tests  and does not explain the information very well. She likes to tell stories instead of explaining the information. If you take the same class with Berta or King you WILL get a better grade.,2,negative,"['class berta king better grade', 'instead explaining information class berta king better grade', 'explaining information class berta king better grade']",3,2,2,2,2
90863,Mind numbing lectures.  Tends to go off on long personal rants.  Power point slides are outdated and boring.  You really need to be alert in this class to learn.  Exam questions often hinge on minute detail discussed in lecture.  Take PSYC 1001 from Brett King if possible.,2,negative,"['numbing lectures tends long personal rants power point slides outdated', 'lectures tends long personal rants power point slides outdated boring', 'lectures tends long personal rants power point slides outdated']",2,1,2,3,2
90863,The best teacher I have had in Years.,5,positive,"['best teacher', 'best teacher years', 'teacher']",5,5,5,5,5
90863,"amazing teacher, go to class get an A... very laid back personality and easy to get along with",5,positive,"['amazing teacher class laid personality easy', 'amazing teacher class laid personality', 'teacher class laid personality easy']",5,5,5,5,5
90863,"If you don't know what mean, median and mode are when you start this class you should probably go back to middle school. This is the easiest class I have ever taken. I don't OWN or read the book. I go to class and do the homework on time (note: she gives you the answers to all of the homework problems before they are due - they are free points).",5,positive,"['know mean median mode start class probably middle school easiest', 'mean median mode start class probably middle school easiest', 'mean median mode start class probably middle school easiest class']",5,5,5,5,5
90863,"Stats and Research methods was definately something i had to work at but it wasn't as bad as i thought.  You HAVE to go to class and turn in homework.  Lab starts halfway through semester, and you have to go as well.  The first lab class will go over your head, but once you get it its basically all building off of itself.  I got an A-",3,neutral,"['homework lab starts halfway semester lab class head basically', 'starts halfway semester lab class', 'turn homework lab starts halfway semester lab class head basically']",3,3,3,3,3
90863,"Probably the hardest, most confusing class I've ever taken.  She moves extremely fast, teaches different methods and formulas than the book, and her tests are torture. never miss class, never miss lab, read every chapter, do every hw...now, is that too much to ask&#63;!",5,positive,"['probably hardest confusing class', 'hardest confusing class', 'probably hardest confusing class ve taken']",4,5,4,5,4
90863,"Stats sucks, but her class makes it a little more bearable, lol. Go to lecture and lab!! If you do, you'll be fine. Kind of socially awkward prof but very passionate about the subject and genuinely nice and helpful-if you do the work.",3,neutral,"['stats sucks class makes little bearable lol lecture lab', 'stats sucks class makes little bearable lol lecture lab ll', 'stats sucks class makes little bearable lol lecture']",3,4,3,3,4
90863,funny,5,positive,['funny'],5,5,5,5,5
90863,shes really funny and makes class interesting.. you have to read the book in order to get a remotely good grade on the exams,4,positive,"['shes really funny makes class interesting read book', 'shes really funny makes class interesting read book order', 'shes really funny makes class interesting read']",4,5,4,5,4
90863,"This class is definitely a challenge but the Prof. is very knowledgeable. Go to class and pay attention and the material will make more sense. Overall, a pretty good class",4,positive,"['class definitely challenge prof', 'definitely challenge prof knowledgeable class pay attention material make sense', 'class definitely challenge prof knowledgeable class pay attention material']",4,4,4,4,4
90863,"You have to do the work, but if you do, you will be fine. Don't skip any classes, and do all homework on time.",4,positive,"['work fine don skip classes homework', 'work fine don skip classes homework time', 'fine don skip classes homework time']",4,4,4,4,4
90863,"AVOID AT ALL COSTS. This is not comming from a student who failed and is taking it out on a website.this lady is cold blooded. mid terms had class averages such as 61 and she does NOT CURVE. she makes class unintresting and painful. your hw is not graded and you do not know if you do it correctly. worst teacher i have ever had, hands down",1,negative,"['class unintresting painful hw graded know correctly worst teacher', 'unintresting painful hw graded know correctly worst teacher', 'painful hw graded know correctly worst teacher']",1,1,2,1,1
90863,"pretty tough class, about half the students dropped after the first test.  nice lady though.",3,neutral,"['pretty tough class half students dropped test nice lady', 'pretty tough class half students dropped test nice', 'pretty tough class half students dropped test']",3,3,2,3,3
90863,Her class was a lot of fun. She always had great stories to use as examples.,4,positive,"['class lot fun great stories use', 'class lot fun great stories use examples', 'class lot fun great stories']",4,5,4,5,4
90863,she is terrible and very rude when you are in need of assistance,1,negative,"['terrible rude need assistance', 'rude need assistance', 'terrible rude']",1,1,1,1,1
90863,bad prof!!,1,negative,"['bad prof', 'prof', 'bad']",1,1,1,1,1
90863,"She presents material in an easy, straight-forward manner.  She makes me laugh amost every class.",5,positive,"['presents material easy straight forward manner makes laugh amost class', 'material easy straight forward manner makes laugh amost class', 'presents material easy straight forward manner makes laugh']",5,5,5,5,5
90863,made me wanna go to class to hear her funny little comments.  her outlines are the most helpful thing EVER and her tests are way easy.,5,positive,"['outlines helpful thing tests', 'outlines helpful thing tests way easy', 'class hear funny little comments outlines helpful thing tests']",5,5,5,5,5
90863,"Great prof, funny in class, yet still teaches the material well.",5,positive,"['great prof funny class teaches material', 'great prof funny class teaches', 'prof funny class teaches material']",5,5,5,5,5
90863,"very thorough, helpful, and clear as possible.  Not COMPLETELY relatable",4,positive,"['thorough helpful clear possible completely relatable', 'helpful clear possible completely relatable', 'thorough helpful clear possible completely']",5,4,4,4,5
90863,"Very interesting, very very clear.  Everything is straightforward and nothing is sneeky.  Good teacher, good class.",4,positive,"['interesting clear straightforward sneeky good teacher good class', 'interesting clear straightforward sneeky good teacher good', 'interesting clear straightforward sneeky good teacher']",5,4,4,5,4
90863,"A very interesting professor.  Thorough, but doesn't focus on just the minutiae.  Wears the craziest print clothing, and has a deep and abiding love for what she teaches.  All in all, pretty cool.",4,positive,"['interesting professor', 'interesting professor thorough doesn focus just minutiae wears craziest', 'interesting professor thorough doesn focus just minutiae wears craziest print']",4,5,4,5,4
90863,No Comments,1,negative,['comments'],1,1,1,1,1
90863,No Comments,1,negative,['comments'],1,1,1,1,1
90863,No Comments,1,negative,['comments'],1,1,1,1,1
90863,My attendance overall in college was probably about 25% of classes.  Diane's class is the ONLY class in 3 years of college that I never missed once.  It was that good.,4,positive,"['attendance overall college probably 25 classes diane class class', 'attendance overall college probably 25 classes diane class', 'attendance overall college probably 25 classes diane']",4,4,4,4,3
90863,"Horrible teacher. Boring, not helpful, unfair grading. I hated going to her class. Worst professor I've had in the Psychology Department.",1,negative,"['helpful unfair grading hated going class worst professor ve psychology', 'grading hated going class worst professor ve psychology', 'grading hated going class worst professor ve psychology department']",1,1,1,1,2
90863,No Comments,1,negative,['comments'],1,1,1,1,1
90863,No Comments,1,negative,['comments'],1,1,1,1,1
90863,"Diane was a great professor. Loved how she put the notes online, made it easy to follow along during lecture. Do the experiments early; it's worth it for the extra credit. Exams were fair; go over her old ones online because they're pretty similar. Great class!",5,positive,"['diane great professor loved notes online easy follow lecture', 'diane great professor loved notes online easy follow lecture experiments', 'diane great professor loved notes online easy follow']",5,5,5,5,5
90863,"good overall professor, take advantage of extra credit",4,positive,"['good overall professor advantage extra credit', 'overall professor advantage extra credit', 'professor advantage extra credit']",4,4,4,4,4
90863,"She is a good prof, she is always energetic and happy to be teaching, very clear, lots of videos, clear powerpoint notes which are in an outline that you can print and use to study, or for notes.  There are also practice tests online and the tests are easy if you attend class. Extra credit opps too",4,positive,"['good prof energetic happy teaching clear lots videos', 'good prof energetic happy teaching clear lots videos clear powerpoint', 'good prof energetic happy teaching']",5,4,5,5,4
90863,This class is easy...everything on the tests is on the outlines she gives you to take notes from lecture on.,5,positive,"['easy tests outlines gives notes lecture', 'class easy tests outlines gives notes lecture', 'class easy tests outlines']",5,5,5,5,5
90863,"Statistics is awful, but Martichuski makes it much more manageable, especially if you are not fond of math! She is so helpful and VERY ORGANIZED!! If you go to lecture and recitation you will be fine!",4,positive,"['statistics awful martichuski makes manageable especially fond math helpful', 'statistics awful martichuski makes manageable especially fond math', 'statistics awful martichuski makes manageable especially fond math helpful organized']",5,4,4,4,5
90863,"She's clear and especially effective considering the class was 410 people.  Go to the lectures and the class is easy.  She goes out of her way to supplement the lectures with videos, speaker panels, etc.",5,positive,"['clear especially effective considering class 410 people lectures', 'effective considering class 410 people lectures class easy', 'effective considering class 410 people lectures class easy goes way']",5,5,5,5,5
90863,Two words- Jodie Foster,2,negative,"['words jodie foster', 'jodie foster', 'words jodie']",2,2,2,2,2
90863,No Comments,1,negative,['comments'],1,1,1,1,1
90863,"For a large class, she taught effectively with great study (or lecture) guides.  She also provided many supplemental examples of topics (video clips, speaker panels, easy to understand models, etc.)",4,positive,"['class taught effectively great study lecture guides provided supplemental examples', 'class taught effectively great study lecture guides provided', 'class taught effectively great study lecture guides provided supplemental']",5,5,5,4,4
90863,Could have taught hte class better myself,3,neutral,"['taught hte class better', 'taught hte class', 'taught hte']",3,3,3,3,3
142825,"Patti is a phenomenal sociologist, but her classes aren't for the lazy. Deviancy in US Society was a hard class, especially exams, but if you read the book and take notes in lecture, it's passable. The TA's and ATA's are a valuable resource. Patti isn't that helpful, but that's what the TA's are for. Doing well in recitation helps a lot on exams.",3,neutral,"['patti isn helpful ta doing recitation helps lot exams', 'resource patti isn helpful ta doing recitation helps lot exams', 'ata valuable resource patti isn helpful ta doing recitation']",3,3,2,4,4
142825,Rude and stupid hard tests. Not a nice person. ,1,negative,"['rude stupid hard tests nice person', 'rude stupid hard tests nice', 'stupid hard tests nice person']",1,1,1,1,1
142825,"Definitely not an easy class, but you get a giant note card for very test to reference. Go to class, take notes, and put all your notes on the note card. I never actually studied, but i always made the notecard, and always did fine on the test. Also always do the homework. It comes in handy later.",4,positive,"['definitely easy class giant note card test reference class notes', 'definitely easy class giant note card test reference class', 'definitely easy class giant note card test']",4,4,5,4,3
142825,terrible teacher,1,negative,"['terrible teacher', 'teacher', 'terrible']",1,1,1,1,1
142825,"Avoid Adler at all costs. Her class is incredibly hard to follow, her power points provide no info, and the book is very hard to understand and read. Her exams and grading are also in some weird format that has to be perfect or you lose points on the test.",2,negative,"['avoid adler costs class incredibly hard follow power points', 'avoid adler costs class incredibly hard follow power points provide', 'adler costs class incredibly hard follow power points']",2,2,1,2,2
142825,"If you are dedicated to working hard in this class, you will do well.  Not for lazy people looking for an easy A.",4,positive,"['working hard class lazy', 'hard class lazy', 'dedicated working hard class lazy']",4,4,4,4,4
142825,"Patti is an incredibly intelligent and outgoing person, and an amazing professor. Her stories are entertaining and this was one class I actually looked forward to going to!",5,positive,"['patti incredibly intelligent outgoing person amazing professor stories entertaining class', 'patti incredibly intelligent outgoing person amazing professor stories entertaining', 'patti incredibly intelligent outgoing person amazing professor stories']",5,5,5,5,5
142825,I had the honor of taking Deviance in US Society. Using her real world research studies brings to life real & honest issues. Some of the subject topics may be non-standard. That which makes us uncomfortable isn't something to be afraid of or to be shunned from the classroom. These types of discussions allow people & societies to grow & progress.,4,positive,"['taking deviance society using real world research studies brings life', 'taking deviance society using real world research studies brings', 'taking deviance society using real world research studies']",4,4,4,4,4
142825,"Easily the realest, most interesting class I've ever taken. Patti is a fantastic professor and is very engaging. Lecture was always very funny and it was not a chore to attend like some are.",5,positive,"['realest interesting class ve taken patti fantastic professor engaging lecture', 'easily realest interesting class ve taken patti fantastic professor', 'realest interesting class ve taken patti fantastic professor']",5,5,5,5,5
142825,This was one of my favorite classes its sad how the university no longer values academic freedom among their staff and forced her into retirement.,5,positive,"['favorite classes sad university longer values academic freedom staff forced', 'favorite classes sad university longer values academic freedom staff', 'favorite classes sad university longer values academic freedom']",5,5,5,5,5
142825,Patti was one of the best teachers I've ever had! Her classes are captivating and interesting to listen to! It's unfortunate that the university has decided to part ways with her though. She was a really great teacher who knew her stuff!,4,positive,"['patti best teachers ve classes captivating interesting', 'patti best teachers ve classes captivating', 'patti best teachers ve classes captivating interesting listen unfortunate']",4,5,4,5,4
142825,"This is Patti's favorite class and is extremely passionate about it. I never got bored in lecture, but it easy to get distracted in a 500 student lecture. Lecture slides consist of 50% of tests, textbook lists make up the other 50%. Read the textbook, make an organized test note card, and go to recitation to do well!",5,positive,"['patti favorite class extremely passionate got bored lecture easy', 'patti favorite class extremely passionate got bored lecture easy distracted', 'patti favorite class extremely passionate got bored lecture']",5,5,5,5,4
142825,"SUCH an interesting class! All we talk about is prostitutes and drugs. Patti is a great teacher- she's very funny and relatable. As long as you read and go to lecture, you will pass. Take Kathryn as your TA- she is so passionate and informative.",5,positive,"['patti great teacher funny relatable long read lecture pass kathryn', 'patti great teacher funny relatable long read lecture', 'patti great teacher funny relatable long read lecture pass']",5,5,5,5,5
142825,"If you go to class, make a good notecard for the tests, and do all of the reading lists from the textbook there is no way you won't do well in this class, you just have to try and pay attention and be good at applying knowledge because the tests aren't multiple choice.",2,negative,"['class make good notecard tests reading lists textbook way won', 'make good notecard tests reading lists textbook way won class', 'good notecard tests reading lists textbook way won class just']",2,2,2,2,2
142825,"Very interesting class. However, you need to understand the test format and what they are asking to do well.  Your notecard is your life saver.  Patti is a wonderful professor, but don't skip this class.  It is not that hard to get an A in the class, just make sure your notecard is thorough and write super small.",4,positive,"['interesting class need understand test format asking notecard life', 'interesting class need understand test format asking notecard', 'class need understand test format asking notecard life saver patti']",5,4,3,5,4
142825,Patti is so awesome! Her class is truly interesting and she is quite a character herself. This is a tough course especially for students used to being tested by multiple choice exams.  She uses a short response and essay format for her exams which requires students to truly understand the material in order to succeed. An A is totally possible!,5,positive,"['patti awesome class truly interesting quite character tough course', 'patti awesome class truly interesting quite character tough course especially', 'patti awesome class truly interesting quite character tough']",5,5,4,5,5
142825,Patti has been my favorite professor at the University of Colorado. She has a great way of making the class very interesting. I found the class fairly easy because of how interesting it was.,4,positive,"['patti favorite professor university colorado great way making class interesting', 'patti favorite professor university colorado great way making class', 'patti favorite professor']",4,5,5,5,4
142825,Before taking this class I was mostly uninterested in studying Sociology. This class was a game-changer for me. I absolutely loved this class and found everything discussed interesting and applicable to the real world. Every student at CU should take this class!,5,positive,"['uninterested studying sociology class', 'uninterested studying sociology class game changer absolutely loved class discussed', 'uninterested studying sociology class game']",5,5,5,5,5
142825,I had Patti for Deviance which is an amazing class! I thought it would just be another boring core class but i loved it! Patti is hilarious and you learn a lot of really cool information. Take this class if you can! You wont regret it and you'll have an awesome time laughing every time you're in her lecture! I loved Patti's class!,5,positive,"['deviance amazing class thought just boring core class loved patti', 'patti deviance amazing class', 'lecture loved patti class']",5,5,5,5,5
142825,Professor Adler is great! She is very knowledgeable and always keeps lecture interesting (you will NOT be bored.) She is really understanding and helpful. This class is a must take!!,5,positive,"['professor adler great', 'professor adler great knowledgeable', 'professor adler great knowledgeable keeps lecture interesting']",5,5,5,5,5
142825,Patti is one of the best professors I've had at CU. She was great at lecturing and making things comprehensible. Everything we discussed in class was of importance. She was very good at using different examples in her lectures to help give you a better grasp on the concept or idea being discussed. I highly recommend taking a class of hers!,5,positive,"['patti best professors ve cu great', 'patti best professors', 'patti best professors ve cu great lecturing']",5,5,5,5,5
142825,"Great professor, wonderful sense of humor, someone who knows what they are talking about, applies the learning to real life.",5,positive,"['great professor wonderful sense humor knows talking applies learning real', 'great professor wonderful sense humor knows talking', 'professor wonderful sense humor knows talking applies learning real life']",5,5,5,5,5
142825,my favorite class at CU so far! Patti is an amazing professor and ties her own experiences into her teaching which makes the class even more interesting,5,positive,"['favorite class cu far patti amazing professor', 'favorite class cu far patti amazing professor ties', 'favorite class cu far patti amazing professor ties experiences teaching']",5,5,5,5,5
142825,Best professor I have had in my college career. Most amazing class I have taken. I have never learned more in one semester. Dr. Adler has a true passion for teaching and is an absolutely amazing educator.,5,positive,"['dr adler true passion teaching absolutely amazing educator', 'professor college career amazing class taken learned semester dr adler', 'semester dr adler true passion teaching absolutely amazing educator']",5,5,5,5,4
